Route,From Stop,To Stop,Sched Speed Mean,Sched Speed Std,Actual Speed Mean,Actual Speed Std,Speed Delta Mean,Speed Delta Std,Speed Delta Min,Speed Delta Max,Segment Length (m),Sample Count
002,Southbound Burrard St @ Nelson St,Southbound Burrard St @ Davie St,18.24604808096548,3.7367297031038644,16.546955349581502,16.16872503436391,-1.6990927313839754,17.225555561090037,-13.574051649846236,84.0238755180062,324.30267743791865,35
002,Southbound Burrard St @ Robson St,Southbound Burrard St @ Barclay St,18.495964167597663,4.011185150408294,11.38073585035481,2.650898541696203,-7.115228317242853,4.492884151802285,-17.353097710040412,2.1595935553664383,159.0700623420371,32
002,Southbound Burrard St @ W Pender St,Burrard Station @ Bay 1,27.35782840387044,5.3614116481358565,17.53067455272642,18.510305203646194,-9.827153851144017,16.00265061516883,-24.659212894653923,43.72143338887653,167.81964331083918,18
002,Southbound Macdonald St @ Alamein Ave,Westbound W King Edward Ave @ Macdonald St,19.84825660781489,3.606114786846772,21.165482303730105,12.188823653999144,1.3172256959152133,12.536267237082795,-22.200147607291203,54.034831657377026,215.555617028271,24
002,Southbound Macdonald St @ W 11 Ave,Southbound Macdonald St @ W 13 Ave,19.454226916504407,4.527476161500518,35.818893556382505,11.016095451675039,16.3646666398781,13.022851723049177,-14.196418733172438,36.04559443969564,192.24317034504344,35
002,Southbound Macdonald St @ W 13 Ave,Southbound Macdonald St @ W 16th Ave,19.04676125142891,3.986331859747906,23.313968067854056,20.254871903436552,4.267206816425144,20.215280879205146,-12.901614672018132,106.72636093872855,240.53857863084653,35
002,Southbound Macdonald St @ W 16 Ave,Southbound Macdonald St @ W 21 Ave,20.088645074126017,3.6365045072925706,31.53599228905326,11.362165275997375,11.447347214927246,11.069513535741631,-10.385456493853479,27.69917875031777,440.10917347727127,23
002,Southbound Macdonald St @ W 16th Ave,Southbound Macdonald St @ W 16 Ave,23.194802263571844,4.311117465817704,20.580595360318114,5.503384925221617,-2.614206903253734,3.3808773944436186,-14.748492443357037,1.8805561016822274,81.49076440623,24
002,Southbound Macdonald St @ W 16th Ave,Westbound W 16 Ave @ Mackenzie St,15.794496267095493,2.947598654446495,21.263006792954027,6.454951766938071,5.468510525858534,5.173807558065382,-4.371793933992995,11.349849636327965,208.08057666601266,14
002,Southbound Macdonald St @ W 1st Ave,Southbound Macdonald St @ W 4th Ave,18.808611376690674,4.205357345423615,16.783940957218945,4.485141140120856,-2.024670419471729,5.958130658816075,-15.790500295722278,18.82414320967877,299.475005608526,38
002,Southbound Macdonald St @ W 21 Ave,Southbound Macdonald St @ Alamein Ave,21.095798671951012,3.8824143155063306,33.53461072732218,9.747224343980559,12.438812055371171,7.637640198296992,-7.162560682325003,21.234529108573255,398.1474207857484,24
002,Southbound Macdonald St @ W 4th Ave,Southbound Macdonald St @ W 6th Ave,19.056806334764357,4.356831564769511,28.89969598563587,23.502601217480585,9.842889650871511,22.26203315811415,-12.488029488328657,120.90949175691955,199.02796997023796,38
002,Southbound Macdonald St @ W 6th Ave,Southbound Macdonald St @ W Broadway,18.72241117190776,4.228576886385349,13.000918365962136,4.227683453384931,-5.7214928059456245,4.938662852427999,-18.560789085548492,5.538085996155857,219.21590401450277,37
002,Southbound Macdonald St @ W Broadway,Southbound Macdonald St @ W 11 Ave,18.908586699740304,4.34090492790091,27.530609771659382,5.531684607490582,8.622023071919074,5.175152142928188,-7.637094316626747,16.516952162959125,270.3667764770094,37
002,Southbound Mackenzie St @ W 29 Ave,Southbound Mackenzie St @ W 33 Ave,20.34568913924691,3.6404255052021655,26.954792342596853,9.23447640399954,6.6091032033499415,9.492199583279671,-5.325464649974858,44.26052842423549,425.58200407918736,25
002,Southbound Mackenzie St @ W 33 Ave,Southbound Mackenzie St @ W 37 Ave,20.46344507247045,3.625111148707622,36.56009832237941,7.742852368887286,16.096653249908957,6.8829458029297355,0.9294004231678237,29.81826357663434,419.2628575623737,24
002,Southbound Mackenzie St @ W 37 Ave,Westbound W 41 Ave @ Mackenzie St,20.603706959557872,3.676581131548018,24.78203446656417,8.061149906250654,4.178327507006298,7.433873167815222,-5.116511242077703,28.554208582547815,436.4431464596372,25
002,Southbound Quesnel Dr @ W King Edward Ave,Southbound Mackenzie St @ W 29 Ave,20.511339613154934,3.7413607004553535,31.05672563335681,9.311105590677167,10.545386020201875,9.00837163844465,-6.39018635077117,34.71170325009502,459.82293317718467,24
002,Westbound Cornwall Ave @ Arbutus St,Westbound Cornwall Ave @ Yew St,18.518626793143483,4.313134790064299,15.35581717887998,7.085750923950226,-3.1628096142635016,8.309060236439683,-19.062159484116034,28.96349420362242,178.3400337537862,35
002,Westbound Cornwall Ave @ Balsam St,Westbound Cornwall Ave @ Trafalgar St,18.769847012833775,4.220248301763355,36.55855049252395,9.475955609957131,17.78870347969017,9.960530382190251,-21.325895361317514,40.271225659046095,330.79935362787865,35
002,Westbound Cornwall Ave @ Cypress St,Westbound Cornwall Ave @ Arbutus St,18.271723789482753,3.9986146370859164,22.92135588172414,8.43126990981539,4.649632092241387,9.06870850320558,-9.984133703022556,40.334530151115274,341.1707910278217,33
002,Westbound Cornwall Ave @ Trafalgar St,Southbound Macdonald St @ W 1st Ave,18.122342113893097,4.013638328579279,28.088556481258212,14.23929686226997,9.966214367365113,13.276771828455587,-14.246768236955496,70.63749828569162,364.1390415502707,37
002,Westbound Cornwall Ave @ Yew St,Westbound Cornwall Ave @ Balsam St,18.57577624103092,3.9998274127221265,23.898135869965223,6.614714110010199,5.3223596289343025,6.167260910284556,-9.845325536190021,17.49491234741756,347.73838122644787,36
002,Westbound W 16 Ave @ Mackenzie St,Westbound W 16 Ave @ Balaclava St,15.187089104041759,2.837734880119877,31.44921668714468,8.76896320763225,16.26212758310292,9.356106924479315,-3.61129929186456,23.729418718573648,276.0360952976934,14
002,Westbound W 41 Ave @ Blenheim St,Westbound W 41 Ave @ Collingwood St,18.318010169132993,3.2344326648423976,40.316058667474074,31.185578898990798,21.998048498341078,31.895287961053864,-0.3154692695733097,123.94437080124717,232.3956952523385,24
002,Westbound W 41 Ave @ Carnarvon St,Westbound W 41 Ave @ Blenheim St,21.505877364722163,3.960932841886021,37.609508921719964,12.163700426632277,16.1036315569978,11.280186277610806,-2.038467477572924,48.690251750027485,388.6677990572369,24
002,Westbound W 41 Ave @ Mackenzie St,Westbound W 41 Ave @ Carnarvon St,19.705326113288063,3.624777433276752,26.52740508064532,7.496798034285893,6.822078967357258,6.2655987456076225,-8.74439615224872,19.729887544775018,240.38713560300596,24
002,Westbound W King Edward Ave @ Macdonald St,Southbound Quesnel Dr @ W King Edward Ave,20.245475939706374,3.6472585005276756,24.79712020193132,8.34583495669125,4.551644262224947,8.894020554460242,-12.513126457062985,35.293433596844324,375.39379371188954,23
003,Eastbound E 65 Ave @ Main St,Westbound SE Marine Dr @ Main St,15.419420475612464,1.4864156010560101,4.002413782300992,1.7298481280526439,-11.417006693311471,1.7860003124721615,-14.48064439063379,-6.442349375003911,129.85360458992255,30
003,Eastbound E Cordova St @ Main St,Southbound Main St @ E Hastings St,12.105001341927212,1.456773632684549,5.782925328625712,1.818710833248087,-6.3220760133015,2.2809815544142436,-14.646994198864407,-3.106641497027695,190.75868841398128,25
003,Eastbound SE Marine Dr @ Ontario St,Northbound Main St @ SE Marine Dr,16.797412940291302,2.414552044320847,17.050009667060998,12.45436629439128,0.25259672676969436,12.03930021016197,-10.469207612214005,52.00412016335629,361.380483172212,26
003,Eastbound SW Marine Dr @ Manitoba St,Eastbound SE Marine Dr @ Ontario St,16.44743492280079,2.392987799702838,32.69665752655748,20.111987153934912,16.249222603756685,20.15262333703681,5.967513239144729,109.71619168521578,242.61859381371244,24
003,Eastbound W Cordova St @ Carrall St,Eastbound E Cordova St @ Main St,11.831438137950036,1.4746885469290933,13.669481273952094,4.811247923968329,1.8380431360020604,4.599958573322496,-4.019994565062374,15.936407025782982,339.3864459194524,25
003,Eastbound W Cordova St @ Homer St,Eastbound W Cordova St @ Carrall St,11.829095779402968,1.5178386950091338,15.076834958361406,4.273105191289318,3.24773917895844,4.072685987306549,-6.219207053651512,10.977649460645432,393.76351326228183,22
003,Main Street-Science World Station @ Bay 1,Southbound Main St @ Switchmen St,12.080061603860566,1.622504772758013,27.09369916413969,15.642816332011654,15.013637560279125,15.545300445526681,4.183601436927745,80.36610592475887,278.5044930929144,28
003,Main Street-Science World Station @ Bay 2,Northbound Main St @ National Ave,11.188580101852201,1.5210734237035637,17.818325744153164,6.968038926016655,6.629745642300962,7.388641042857441,-2.291892099468612,41.90241668418239,214.2737216804781,30
003,Marine Drive Station @ Bay 1,Eastbound SW Marine Dr @ Manitoba St,19.100446430216532,2.4908027582742336,20.261143386787644,22.175990255440222,1.1606969565711107,22.875450391486723,-15.87591240586362,88.10816170795813,908.5179873212668,17
003,Northbound Main St @ 54 Ave,Northbound Main St @ E 51 Ave,17.26562305486834,2.525553134849697,21.66553014170224,3.1069946951037344,4.399907086833901,2.7009317963818917,-3.4339993808719953,8.70738233983465,255.54678725989095,26
003,Northbound Main St @ E 12 Ave,Northbound Main St @ E Broadway,14.727439518517503,1.977002448504758,8.476461549566382,2.2876092802041925,-6.250977968951119,1.707865121042848,-10.027720416625044,-1.7884478255843277,304.49470671487006,30
003,Northbound Main St @ E 16 Ave,Northbound Main St @ E 12 Ave,16.051566630135042,2.1542564310960377,12.691272018845885,3.5563152711066994,-3.3602946112891563,2.9009529686115796,-7.704320180526136,3.257603783780141,400.21989343584585,28
003,Northbound Main St @ E 18 Ave,Northbound Main St @ E 16 Ave,16.406967798208942,2.245366932389244,15.187911276493947,8.319661529582028,-1.2190565217149962,7.862339142608397,-8.776353175465324,32.618320767497465,222.93954618136058,28
003,Northbound Main St @ E 20 Ave,Northbound Main St @ E 18 Ave,15.971431561043005,2.1466406814068857,23.122265257466204,15.702683514109077,7.150833696423198,15.311000771196241,-9.231425654314982,70.80986408583962,194.38001905916758,28
003,Northbound Main St @ E 22 Ave,Northbound Main St @ E 20 Ave,16.301722477429138,2.1910334407599708,20.588651920929088,5.539725655734652,4.286929443499948,5.444613116539981,-14.404827171792709,16.938482543906446,198.3998186855709,28
003,Northbound Main St @ E 28 Ave,Northbound Main St @ E King Edward Ave,16.4653293334633,2.2558921313414766,18.809421719078973,12.123011151918009,2.3440923856156717,11.036596168716422,-10.25413594701986,39.388903161568344,350.3971177081184,28
003,Northbound Main St @ E 2nd Ave,Northbound Main St @ Industrial Ave,12.123050953775712,1.6238823719908528,24.98482380712196,5.614723764893562,12.861772853346245,5.119270049589957,-3.291975110427929,22.4515915639101,243.4145617366684,15
003,Northbound Main St @ E 30 Ave,Northbound Main St @ E 28 Ave,16.236431072011897,2.1480647203121914,18.077498608428858,5.67702271817722,1.8410675364169602,5.161195125874194,-10.68921919998434,18.95415502676928,269.20996503664264,28
003,Northbound Main St @ E 33 Ave,Northbound Main St @ E 30 Ave,15.919528732702954,2.037697854084925,20.95652663810426,14.48900522948834,5.036997905401307,14.588908222103933,-6.181363115982487,75.76033169026037,250.1520385999163,27
003,Northbound Main St @ E 36 Ave,Northbound Main St @ E 33 Ave,15.763052219097325,1.8771403263395556,20.29010702864345,9.364337848839106,4.527054809546127,8.619160315884601,-7.764898107867436,34.94204148540348,366.05948222803636,26
003,Northbound Main St @ E 39 Ave,Northbound Main St @ E 36 Ave,16.323685646716072,2.3612536106856186,25.523979290664453,7.822787760856498,9.200293643948378,7.860287605614329,5.200270207262248,39.74877815862388,255.5949801216476,25
003,Northbound Main St @ E 41 Ave,Northbound Main St @ E 39 Ave,16.070005094560933,2.1029276520343907,26.13459112338789,5.5316768427833924,10.064586028826957,4.746116596741131,-4.97168468452,25.918879951216287,254.7582217427242,28
003,Northbound Main St @ E 43 Ave,Northbound Main St @ E 41 Ave,14.829125949520154,1.8790495830549532,7.584641151162975,3.176397565296027,-7.244484798357181,3.1746023484331594,-13.10115478834379,-0.7485816312743694,221.10883368196608,27
003,Northbound Main St @ E 46 Ave,Northbound Main St @ E 43 Ave,17.028559585740187,2.3789956809217707,29.348731140528738,21.391876757902196,12.320171554788555,20.46287279286767,-9.339202948404864,89.84492836422177,303.82342925099147,25
003,Northbound Main St @ E 49 Ave,Northbound Main St @ E 46 Ave,17.155926504164693,2.4349145595921415,31.747469401701093,19.313917683788503,14.5915428975364,19.69995219664486,-0.48829948717490623,95.87760430679259,304.37334700569073,27
003,Northbound Main St @ E 51 Ave,Northbound Main St @ E 49 Ave,16.96705955577964,2.3501292957257003,15.727758254248265,7.975577041347394,-1.2393013015313756,7.758141660869784,-7.111039414296805,27.3775017450427,260.7381118575495,25
003,Northbound Main St @ E 57 Ave,Northbound Main St @ 54 Ave,17.170462472194487,2.541581419017462,23.863873630545214,8.029216092897647,6.693411158350727,8.266784073262285,-13.3690308248102,34.135231201809574,283.88559282313014,27
003,Northbound Main St @ E 59 Ave,Northbound Main St @ E 57 Ave,17.3762705523321,2.475210034032026,15.771534063458788,10.649045126376016,-1.604736488873313,11.192653117478283,-17.618783981695152,48.7807764110647,197.27519872121752,27
003,Northbound Main St @ E 5th Ave,Northbound Main St @ E 2nd Ave,12.030830375095718,1.526967326816291,22.700361111587345,10.358512681415291,10.669530736491629,9.603743228257263,-7.8067576426033725,21.646300928629532,217.81590309433466,17
003,Northbound Main St @ E 62 Ave,Northbound Main St @ E 59 Ave,16.93379901712527,2.420410889438213,19.270403938374326,7.650834856097646,2.336604921249055,8.203829328352278,-15.505371037430626,27.96022885988849,266.05182307577104,26
003,Northbound Main St @ E 6th Ave,Northbound Main St @ E 5th Ave,11.262450581911677,1.5179435512967094,15.487723465296474,5.563565565882053,4.225272883384797,4.601404451752652,-4.499206813731062,17.04962582045455,153.9202331013258,27
003,Northbound Main St @ E Broadway,Northbound Main St @ E 6th Ave,11.140884923902691,1.3252552833245501,13.56375131753242,3.4933102185355587,2.422866393629729,3.7519555122070227,-5.738797481896233,12.753280220591712,234.92153434662941,29
003,Northbound Main St @ E Georgia St,Westbound E Hastings St @ Main St,10.992386862537705,1.4821752945601507,13.739259942040382,24.79806507528602,2.746873079502677,24.59477371109569,-6.503561456024324,126.62789408391544,308.84852215589126,29
003,Northbound Main St @ E King Edward Ave,Northbound Main St @ E 22 Ave,15.646884765112466,2.0813841669409383,21.489175911263846,10.18638772011028,5.84229114615138,9.982910843859857,-15.437241992520285,50.287576516337566,259.2344060725929,28
003,Northbound Main St @ Industrial Ave,Main Street-Science World Station @ Bay 2,11.147121142464663,1.5181865970057788,10.452750148312523,2.074866065750596,-0.6943709941521398,2.2673068116396773,-6.724408494569946,2.944425563747153,289.981305520553,30
003,Northbound Main St @ National Ave,Northbound Main St @ E Georgia St,11.191076966116311,1.5047178170835425,12.3960002306327,4.172318697982003,1.2049232645163879,3.869078106460232,-2.656881782245124,17.246735512863168,408.59124363168814,30
003,Northbound Main St @ SE Marine Dr,Northbound Main St @ E 62 Ave,16.98135956750136,2.4512262706859556,21.064316708906855,7.561289797946567,4.082957141405495,7.394387793576893,-6.812508476149949,24.020904886904713,339.83063115194653,24
003,Southbound Main St @ E 12 Ave,Southbound Main St @ E 14 Ave,15.859215983770762,2.356499662096128,15.687905988350405,14.973939256135004,-0.17130999542035602,14.23550860346708,-11.443728986333173,63.40392683023618,201.7397671871151,25
003,Southbound Main St @ E 14 Ave,Southbound Main St @ E 16 Ave,16.071147087866606,2.6596163128595367,14.983649860439163,10.562046092082376,-1.0874972274274424,10.752282289110402,-18.072310208270814,49.44944075779621,203.03459616699308,28
003,Southbound Main St @ E 16 Ave,Southbound Main St @ E 18 Ave,16.19621884198846,2.597809862087372,23.239775536748603,22.590715941722745,7.043556694760142,22.235498604164583,-4.921116383575978,112.71699907143073,216.76345975275143,28
003,Southbound Main St @ E 18 Ave,Southbound Main St @ E 20 Ave,16.412527918012955,2.5886398784468168,19.27935113441287,5.453383646650822,2.8668232163999137,4.52449263070973,-7.130669871175913,8.891685507377254,216.0050873256797,27
003,Southbound Main St @ E 20 Ave,Southbound Main St @ E 22 Ave,16.059818574426032,2.501820890375958,22.506683262730192,7.606319102226048,6.446864688304159,7.801333819865432,-13.684112685140821,28.496436788471446,192.01900058181477,26
003,Southbound Main St @ E 22 Ave,Southbound Main St @ E King Edward Ave,16.21080300166332,2.6013396195575513,15.598162978421183,7.807704592104178,-0.6126400232421352,8.264352531994493,-11.747898633764812,31.873723132236634,246.17916240345363,27
003,Southbound Main St @ E 28 Ave,Southbound Main St @ E 30 Ave,16.212947027142786,2.6189660136617645,21.32939615153686,14.620566552557344,5.116449124394075,14.384496394060772,-6.57667043323954,70.2641433259054,267.1772363503563,26
003,Southbound Main St @ E 2nd Ave,Southbound Main St @ E 5th Ave,12.202242648711007,1.6040679607071027,17.326902101120528,4.557300199790128,5.12465945240952,4.022796885431194,-4.949596759308458,10.156340664261814,318.5947339324985,28
003,Southbound Main St @ E 30 Ave,Southbound Main St @ E 33 Ave,15.652171607202481,1.5298467720053315,17.758819634865283,3.29627251559343,2.1066480276628,2.778959042004218,-5.329493082251027,7.229932475921933,311.36909196303793,26
003,Southbound Main St @ E 33 Ave,Southbound Main St @ E 36 Ave,16.304091724730146,2.682663765342558,26.266976422626026,17.121013491311963,9.962884697895879,17.08924611592799,-4.983579474556928,88.77000939054525,258.91252738909037,25
003,Southbound Main St @ E 36 Ave,Southbound Main St @ E 39 Ave,16.127439480453553,2.730033172144045,31.79054750047243,16.816977947531022,15.663108020018882,16.39178799266023,-6.064171024127738,82.64598795739803,304.94117149899483,26
003,Southbound Main St @ E 39 Ave,Southbound Main St @ E 41 Ave,14.488231154591173,2.0232035415305494,8.580169289298713,3.5246561292561376,-5.908061865292459,4.083854420568055,-13.472542346476597,1.355690406809046,266.16721653684226,28
003,Southbound Main St @ E 41 Ave,Southbound Main St @ E 43 Ave,16.46968210277861,1.4783025807514916,29.33494677493477,9.301819119594366,12.865264672156163,8.953642523144024,-4.50014585801434,54.18975638979579,237.67437013068331,27
003,Southbound Main St @ E 43 Ave,Southbound Main St @ E 46 Ave,16.289575635271255,1.3855888157199863,26.416427531699643,5.976814076836615,10.126851896428393,6.217008271590704,-9.758070623344361,19.28123343197172,273.8555303970837,22
003,Southbound Main St @ E 46 Ave,Southbound Main St @ E 49 Ave,16.501931810174643,1.4817607935611046,16.213422977828873,6.785553105569457,-0.28850883234576613,6.715930417491751,-12.08980283205064,24.666556055947765,313.0755191716447,28
003,Southbound Main St @ E 49 Ave,Southbound Main St @ E 51 Ave,16.522143952603223,1.4889112883886932,19.85750524631037,8.055978109358769,3.33536129370715,7.501955805986515,-7.2236335708133295,27.00659357960822,203.52795161443876,27
003,Southbound Main St @ E 51 Ave,Southbound Main St @ E 54 Ave,16.436078423635482,1.4667254166170567,31.060386980892023,5.829688776198622,14.624308557256537,6.032047473980899,-2.631451878895273,34.448097323719956,307.0027192044487,27
003,Southbound Main St @ E 54 Ave,Southbound Main St @ E 56 Ave,16.55716405385022,1.497119822659937,17.96327281034652,4.3585042262730616,1.406108756496301,3.7911828751169128,-10.431100536833526,12.232379416379633,197.98332610955174,28
003,Southbound Main St @ E 56 Ave,Southbound Main St @ E 59 Ave,16.42347834398327,1.4501340596992345,24.563219291073317,24.356205524359673,8.139740947090045,24.319770332756107,-15.904945550632533,124.62836517375631,275.59431514458095,26
