route_short_name,stop_name,observations,avg_actual_headway_min,scheduled_headway_minutes,headway_delta_min,bunching_rate_pct,gap_rate_pct
002,Southbound Macdonald St @ W 6th Ave,42,5.588095238095238,4.195528455284553,1.3925667828106854,35.714285714285715,35.714285714285715
002,Southbound Macdonald St @ W Broadway,44,5.239772727272728,4.180613425925926,1.0591593013468013,38.63636363636363,31.818181818181817
002,Southbound Mackenzie St @ W 29 Ave,25,10.361333333333333,5.811594202898551,4.549739130434783,20.0,56.00000000000001
002,Southbound Mackenzie St @ W 33 Ave,25,10.142666666666667,5.810789049919484,4.331877616747182,20.0,52.0
002,Southbound Mackenzie St @ W 37 Ave,25,9.910666666666666,5.838268608414239,4.0723980582524275,20.0,52.0
002,Southbound Quesnel Dr @ W King Edward Ave,25,10.628,5.8124798711755234,4.815520128824477,20.0,56.00000000000001
002,Westbound Cornwall Ave @ Arbutus St,35,7.137619047619047,4.183391203703704,2.9542278439153438,11.428571428571429,45.714285714285715
002,Westbound Cornwall Ave @ Balsam St,40,6.274166666666667,4.182638888888889,2.091527777777778,25.0,40.0
002,Westbound Cornwall Ave @ Cypress St,35,7.229523809523809,4.183854166666666,3.045669642857143,11.428571428571429,45.714285714285715
002,Westbound Cornwall Ave @ Trafalgar St,40,6.1725,4.182175925925926,1.9903240740740742,27.500000000000004,40.0
002,Westbound Cornwall Ave @ Yew St,37,6.670720720720721,4.183101851851852,2.4876188688688687,16.216216216216218,43.24324324324324
002,Westbound W 16 Ave @ Balaclava St,12,16.197222222222223,8.137291666666666,8.059930555555555,0.0,58.333333333333336
002,Westbound W 16 Ave @ Mackenzie St,12,16.558333333333334,8.136666666666667,8.421666666666667,0.0,58.333333333333336
002,Westbound W 41 Ave @ Blenheim St,31,7.819354838709677,5.80805152979066,2.0113033089190173,38.70967741935484,41.935483870967744
002,Westbound W 41 Ave @ Carnarvon St,27,9.075308641975308,5.8087761674718195,3.266532474503489,25.925925925925924,48.148148148148145
002,Westbound W 41 Ave @ Collingwood St,31,7.712365591397849,5.951320132013201,1.761045459384648,38.70967741935484,41.935483870967744
002,Westbound W 41 Ave @ Mackenzie St,23,10.645652173913044,5.809259259259259,4.836392914653784,13.043478260869565,56.52173913043478
002,Westbound W King Edward Ave @ Macdonald St,22,11.50530303030303,5.813204508856683,5.692098521446347,13.636363636363635,59.09090909090909
003,Eastbound E 65 Ave @ Main St,47,7.498581560283688,5.2170886075949365,2.281492952688751,48.93617021276596,42.5531914893617
003,Eastbound E Cordova St @ Main St,23,14.770289855072464,5.25,9.520289855072464,8.695652173913043,78.26086956521739
003,Eastbound SE Marine Dr @ Ontario St,49,5.669727891156462,5.276595744680851,0.3931321464756115,57.14285714285714,26.53061224489796
003,Eastbound SW Marine Dr @ Manitoba St,47,5.876241134751773,5.276595744680851,0.599645390070922,55.319148936170215,27.659574468085108
003,Eastbound W Cordova St @ Carrall St,23,15.15072463768116,5.25,9.90072463768116,8.695652173913043,82.6086956521739
003,Eastbound W Cordova St @ Homer St,21,17.55,5.25,12.3,4.761904761904762,85.71428571428571
003,Main Street-Science World Station @ Bay 1,28,12.182142857142857,5.25,6.932142857142857,17.857142857142858,64.28571428571429
003,Main Street-Science World Station @ Bay 2,32,11.8203125,5.227848101265823,6.592464398734177,15.625,78.125
003,Marine Drive Station @ Bay 1,16,23.411458333333332,5.585585585585585,17.82587274774775,0.0,93.75
003,Northbound Main St @ 54 Ave,51,5.025816993464052,5.276595744680851,-0.25077875121679877,58.82352941176471,25.49019607843137
003,Northbound Main St @ E 12 Ave,31,12.176881720430108,5.228199718706048,6.94868200172406,12.903225806451612,74.19354838709677
003,Northbound Main St @ E 16 Ave,29,12.163218390804598,5.228762306610408,6.93445608419419,13.793103448275861,79.3103448275862
003,Northbound Main St @ E 18 Ave,30,11.850555555555555,5.229043600562588,6.621511954992967,16.666666666666664,76.66666666666667
003,Northbound Main St @ E 20 Ave,29,12.263218390804598,5.229254571026723,7.033963819777875,13.793103448275861,79.3103448275862
003,Northbound Main St @ E 22 Ave,28,12.788690476190476,5.229465541490858,7.5592249346996185,10.714285714285714,82.14285714285714
003,Northbound Main St @ E 28 Ave,28,13.075,5.230239099859353,7.844760900140647,10.714285714285714,82.14285714285714
003,Northbound Main St @ E 2nd Ave,20,11.874166666666667,5.227848101265823,6.646318565400844,25.0,70.0
003,Northbound Main St @ E 30 Ave,28,13.164285714285715,5.230590717299578,7.933694996986136,10.714285714285714,82.14285714285714
003,Northbound Main St @ E 33 Ave,28,13.325,5.230942334739803,8.094057665260197,10.714285714285714,82.14285714285714
003,Northbound Main St @ E 36 Ave,28,13.404166666666667,5.231434599156118,8.172732067510548,10.714285714285714,82.14285714285714
003,Northbound Main St @ E 39 Ave,28,13.786904761904761,5.231715893108298,8.555188868796463,10.714285714285714,85.71428571428571
003,Northbound Main St @ E 41 Ave,28,13.848809523809523,5.511111111111111,8.337698412698412,10.714285714285714,82.14285714285714
003,Northbound Main St @ E 43 Ave,55,4.618484848484848,5.276595744680851,-0.6581108961960026,61.81818181818181,21.818181818181817
003,Northbound Main St @ E 46 Ave,55,4.675454545454546,5.276595744680851,-0.6011411992263056,61.81818181818181,21.818181818181817
003,Northbound Main St @ E 49 Ave,52,4.918269230769231,5.276595744680851,-0.3583265139116203,59.61538461538461,23.076923076923077
003,Northbound Main St @ E 51 Ave,55,4.695151515151515,5.276595744680851,-0.5814442295293359,61.81818181818181,23.636363636363637
003,Northbound Main St @ E 57 Ave,52,4.9467948717948715,5.276595744680851,-0.32980087288597926,59.61538461538461,25.0
003,Northbound Main St @ E 59 Ave,51,5.080392156862745,5.276595744680851,-0.19620358781810596,58.82352941176471,25.49019607843137
003,Northbound Main St @ E 5th Ave,32,12.269270833333334,5.227848101265823,7.0414227320675105,15.625,78.125
003,Northbound Main St @ E 62 Ave,50,5.213,5.276595744680851,-0.06359574468085107,56.00000000000001,26.0
003,Northbound Main St @ E 6th Ave,30,13.353333333333333,5.227848101265823,8.125485232067511,10.0,83.33333333333334
003,Northbound Main St @ E Broadway,30,13.562222222222223,5.458149779735683,8.10407244248654,10.0,83.33333333333334
003,Northbound Main St @ E Georgia St,31,11.886559139784946,5.227848101265823,6.658711038519123,16.129032258064516,80.64516129032258
003,Northbound Main St @ E King Edward Ave,28,12.964880952380952,5.229817158931083,7.73506379344987,10.714285714285714,82.14285714285714
003,Northbound Main St @ Industrial Ave,32,11.989583333333334,5.227848101265823,6.761735232067511,15.625,78.125
003,Northbound Main St @ National Ave,31,12.138709677419355,5.227848101265823,6.910861576153532,12.903225806451612,80.64516129032258
003,Northbound Main St @ SE Marine Dr,48,5.656944444444444,5.276595744680851,0.38034869976359337,56.25,27.083333333333332
003,Southbound Main St @ E 12 Ave,30,11.801666666666666,5.294871794871795,6.506794871794872,23.333333333333332,66.66666666666666
003,Southbound Main St @ E 14 Ave,34,9.91764705882353,5.294871794871795,4.622775263951734,32.35294117647059,55.88235294117647
003,Southbound Main St @ E 16 Ave,34,9.887254901960784,5.294871794871795,4.592383107088989,32.35294117647059,55.88235294117647
003,Southbound Main St @ E 18 Ave,36,9.316203703703703,5.294871794871795,4.021331908831908,36.11111111111111,52.77777777777778
003,Southbound Main St @ E 20 Ave,40,8.402083333333334,5.294871794871795,3.1072115384615384,42.5,47.5
003,Southbound Main St @ E 22 Ave,38,8.779385964912281,5.294871794871795,3.484514170040486,39.473684210526315,50.0
003,Southbound Main St @ E 28 Ave,36,9.155092592592593,5.294871794871795,3.860220797720798,36.11111111111111,52.77777777777778
003,Southbound Main St @ E 2nd Ave,31,10.800537634408602,5.272340425531915,5.528197208876687,25.806451612903224,58.06451612903226
003,Southbound Main St @ E 30 Ave,36,9.089351851851852,5.294871794871795,3.794480056980057,38.88888888888889,52.77777777777778
003,Southbound Main St @ E 33 Ave,37,8.833333333333334,5.294871794871795,3.5384615384615383,40.54054054054054,51.35135135135135
003,Southbound Main St @ E 36 Ave,38,8.424122807017543,5.294871794871795,3.129251012145749,39.473684210526315,47.368421052631575
003,Southbound Main St @ E 39 Ave,39,8.011965811965812,5.294871794871795,2.717094017094017,41.02564102564102,46.15384615384615
003,Southbound Main St @ E 41 Ave,33,10.781313131313132,5.789719626168225,4.991593505144907,30.303030303030305,57.57575757575758
003,Southbound Main St @ E 43 Ave,37,9.523873873873875,5.226722925457103,4.297150948416771,37.83783783783784,56.75675675675676
003,Southbound Main St @ E 46 Ave,39,8.602991452991454,5.2254571026722925,3.3775343503191606,43.58974358974359,48.717948717948715
003,Southbound Main St @ E 49 Ave,40,8.257916666666667,5.224050632911393,3.0338660337552743,45.0,45.0
003,Southbound Main St @ E 51 Ave,43,7.605813953488372,5.223136427566807,2.3826775259215647,48.837209302325576,41.86046511627907
003,Southbound Main St @ E 54 Ave,42,7.583333333333333,5.221729957805907,2.361603375527426,47.61904761904761,42.857142857142854
003,Southbound Main St @ E 56 Ave,43,7.3968992248062015,5.220815752461322,2.1760834723448794,48.837209302325576,41.86046511627907
003,Southbound Main St @ E 59 Ave,44,7.0806818181818185,5.241666666666666,1.8390151515151516,50.0,40.909090909090914
003,Southbound Main St @ E 5th Ave,34,9.633333333333333,5.25,4.383333333333334,32.35294117647059,50.0
003,Southbound Main St @ E 62 Ave,47,7.499290780141844,5.218213783403657,2.281076996738187,48.93617021276596,42.5531914893617
003,Southbound Main St @ E Broadway,28,12.829166666666667,5.581081081081081,7.248085585585586,17.857142857142858,71.42857142857143
003,Southbound Main St @ E Hastings St,27,13.122222222222222,5.25,7.872222222222222,14.814814814814813,70.37037037037037
003,Southbound Main St @ E King Edward Ave,38,8.692543859649122,5.294871794871795,3.397672064777328,39.473684210526315,50.0
003,Southbound Main St @ Keefer St,28,12.550595238095237,5.25,7.300595238095238,17.857142857142858,71.42857142857143
003,Southbound Main St @ National Ave,28,12.304761904761905,5.25,7.054761904761905,17.857142857142858,67.85714285714286
003,Southbound Main St @ Switchmen St,28,12.114880952380952,5.25,6.864880952380952,17.857142857142858,64.28571428571429
003,Waterfront Station @ Bay 3,10,28.37,5.363636363636363,23.006363636363638,0.0,90.0
003,Westbound E Hastings St @ Main St,33,11.02070707070707,5.227848101265823,5.792858969441248,21.21212121212121,75.75757575757575
003,Westbound SE Marine Dr @ Main St,47,7.806028368794326,5.216385372714487,2.5896429960798395,48.93617021276596,42.5531914893617
003,Westbound SW Marine Dr @ Manitoba St,50,7.111666666666666,5.213713080168777,1.8979535864978903,52.0,38.0
003,Westbound SW Marine Dr @ Ontario St,50,7.176333333333333,5.214908579465542,1.9614247538677918,52.0,38.0
003,Westbound W Hastings St @ Abbott St,34,10.808823529411764,5.227848101265823,5.580975428145942,20.588235294117645,70.58823529411765
003,Westbound W Hastings St @ Carrall St,37,9.999549549549549,5.227848101265823,4.771701448283727,27.027027027027028,64.86486486486487
003,Westbound W Hastings St @ Hamilton St,37,9.895945945945947,5.227848101265823,4.668097844680124,27.027027027027028,62.16216216216216
003,Westbound W Hastings St @ Richards St,38,9.589035087719298,5.227848101265823,4.361186986453475,28.947368421052634,60.526315789473685
004,Blanca Loop @ Bay 2,17,15.358823529411765,5.4669983416252075,9.891825187786557,0.0,88.23529411764706
004,Eastbound Cordova Diversion @ Hawks Ave,28,12.813095238095238,4.889410681399632,7.923684556695607,10.714285714285714,82.14285714285714
004,Eastbound Dundas St @ Lakewood Dr,29,12.220114942528735,4.879395604395604,7.340719338133131,13.793103448275861,75.86206896551724
004,Eastbound Dundas St @ Templeton Dr,29,12.196551724137931,4.880677655677656,7.315874068460276,13.793103448275861,75.86206896551724
004,Eastbound E Cordova St @ Dunlevy Ave,28,12.719642857142857,4.911203703703704,7.808439153439154,10.714285714285714,82.14285714285714
004,Eastbound E Cordova St @ Main St,28,12.683928571428572,4.854578754578754,7.829349816849817,10.714285714285714,82.14285714285714
004,Eastbound E Cordova St @ Princess Ave,28,12.720238095238095,4.8598901098901095,7.860347985347985,10.714285714285714,82.14285714285714
004,Eastbound McGill St @ N Penticton St,29,11.797126436781609,4.88919413919414,6.90793229758747,13.793103448275861,65.51724137931035
004,Eastbound McGill St @ N Slocan St,30,12.29,4.890842490842491,7.399157509157509,13.333333333333334,63.33333333333333
004,Eastbound Powell St @ Clark Dr,28,12.888690476190476,4.869230769230769,8.019459706959706,10.714285714285714,82.14285714285714
004,Eastbound Powell St @ Commercial Dr,28,12.764880952380953,4.873717948717949,7.891163003663004,10.714285714285714,78.57142857142857
004,Eastbound Powell St @ Glen Dr,28,12.875,4.8659340659340655,8.009065934065934,10.714285714285714,82.14285714285714
004,Eastbound Powell St @ Victoria Dr,29,12.255747126436782,4.876923076923077,7.378824049513705,13.793103448275861,75.86206896551724
004,Eastbound University Blvd @ 5100 Block,18,3.486111111111111,5.525732600732601,-2.0396214896214895,72.22222222222221,16.666666666666664
004,Eastbound University Blvd @ 5300 Block,17,3.564705882352941,5.526282051282052,-1.96157616892911,70.58823529411765,17.647058823529413
004,Eastbound University Blvd @ Acadia Rd,16,3.64375,5.5265567765567765,-1.8828067765567766,68.75,18.75
004,Eastbound University Blvd @ Allison Rd,16,3.714583333333333,5.526923076923077,-1.8123397435897437,68.75,18.75
004,Eastbound W 4th Ave @ 4100 Block,38,7.17719298245614,5.36957928802589,1.8076136944302503,55.26315789473685,36.84210526315789
004,Eastbound W 4th Ave @ Alma St,25,15.764,5.421568627450981,10.34243137254902,8.0,84.0
004,Eastbound W 4th Ave @ Balaclava St,25,14.916,5.421568627450981,9.49443137254902,12.0,84.0
004,Eastbound W 4th Ave @ Balsam St,25,14.439333333333334,5.421568627450981,9.017764705882353,12.0,80.0
004,Eastbound W 4th Ave @ Blanca St,32,8.188541666666667,5.371521035598706,2.8170206310679613,56.25,37.5
004,Eastbound W 4th Ave @ Blenheim St,25,15.047333333333333,5.421568627450981,9.625764705882354,8.0,84.0
004,Eastbound W 4th Ave @ Burrard St,25,14.246,5.421568627450981,8.82443137254902,12.0,80.0
004,Eastbound W 4th Ave @ Collingwood St,25,15.208666666666666,5.421568627450981,9.787098039215687,8.0,84.0
004,Eastbound W 4th Ave @ Fir St,26,14.173076923076923,5.421568627450981,8.751508295625943,11.538461538461538,80.76923076923077
004,Eastbound W 4th Ave @ Macdonald St,25,14.852666666666666,5.421568627450981,9.431098039215687,12.0,84.0
004,Eastbound W 4th Ave @ Maple St,25,14.329333333333333,5.421568627450981,8.907764705882354,12.0,80.0
004,Eastbound W 4th Ave @ Tolmie St,35,7.661904761904762,5.371197411003236,2.2907073509015254,57.14285714285714,34.285714285714285
004,Eastbound W 4th Ave @ Trafalgar St,25,14.646666666666667,5.421568627450981,9.225098039215686,12.0,80.0
004,Eastbound W 4th Ave @ Trimble St,37,7.518468468468469,5.370631067961165,2.1478374005073033,56.75675675675676,35.13513513513514
004,Eastbound W 4th Ave @ Wallace St,23,17.120289855072464,5.790575916230367,11.329713938842097,4.3478260869565215,91.30434782608695
004,Eastbound W 4th Ave @ Yew St,25,14.386666666666667,5.421568627450981,8.965098039215686,12.0,80.0
004,Eastbound W Cordova St @ Carrall St,28,13.001785714285715,4.850915750915751,8.150869963369964,10.714285714285714,85.71428571428571
004,Eastbound W Cordova St @ Homer St,28,13.211309523809524,5.140401785714285,8.070907738095238,10.714285714285714,78.57142857142857
004,Northbound Blanca St @ W 10 Ave,23,6.093478260869565,5.5245421245421245,0.5689361363274407,69.56521739130434,26.08695652173913
004,Northbound Granville St @ Davie St,25,14.368666666666666,5.904812834224599,8.463853832442068,12.0,68.0
004,Northbound Granville St @ Drake St,25,14.405333333333333,5.903565062388592,8.501768270944742,12.0,72.0
004,Northbound Granville St @ Dunsmuir St,25,14.314,5.73975,8.57425,12.0,76.0
004,Northbound Granville St @ Smithe St,24,14.999305555555555,5.908467023172905,9.09083853238265,8.333333333333332,75.0
004,Northbound Granville St @ W Georgia St,24,15.00625,5.910160427807487,9.096089572192513,8.333333333333332,75.0
004,Northbound Granville St @ W Hastings St,27,13.75432098765432,5.800925925925926,7.953395061728395,11.11111111111111,74.07407407407408
004,Northbound Granville St @ W Pender St,27,13.817283950617284,5.741333333333333,8.07595061728395,7.4074074074074066,74.07407407407408
004,Northbound N Nanaimo St @ Dundas St,28,12.601190476190476,4.882783882783883,7.718406593406593,10.714285714285714,78.57142857142857
004,Northbound N Nanaimo St @ Eton St,29,12.071264367816092,4.88543956043956,7.185824807376531,13.793103448275861,72.41379310344827
004,Southbound Blanca St @ W 4th Ave,26,16.496794871794872,5.467081260364843,11.02971361143003,0.0,88.46153846153845
004,Southbound Granville St @ Davie St,24,14.846527777777778,6.248390151515151,8.598137626262627,0.0,87.5
004,Southbound Granville St @ Drake St,24,14.719444444444445,6.177715355805243,8.541729088639201,0.0,87.5
004,Southbound Granville St @ Nelson St,24,15.1,6.179026217228464,8.920973782771535,0.0,87.5
004,Southbound Granville St @ Robson St,24,15.238194444444444,6.180243445692884,9.05795099875156,0.0,87.5
004,Southbound Granville St @ W Georgia St,24,15.372222222222222,6.18061797752809,9.191604244694132,0.0,87.5
004,Southbound Granville St @ W Pender St,23,15.52608695652174,6.169943820224719,9.35614313629702,0.0,86.95652173913044
004,Southbound Main St @ E Hastings St,41,4.15,5.506172839506172,-1.3561728395061727,65.85365853658537,9.75609756097561
004,Southbound Main St @ Powell St,43,4.174418604651163,5.506172839506172,-1.33175423485501,60.46511627906976,11.627906976744185
004,Southbound N Nanaimo St @ Cambridge St,29,6.471264367816092,5.506172839506172,0.9650915283099191,44.827586206896555,27.586206896551722
004,Southbound N Nanaimo St @ McGill St,27,7.011728395061728,5.506172839506172,1.5055555555555555,37.03703703703704,29.629629629629626
004,UBC Exchange @ Bay 11,10,16.4,3.1552238805970148,13.244776119402985,0.0,100.0
004,Waterfront Station @ Bay 3,28,13.455357142857142,5.093952802359882,8.361404340497261,10.714285714285714,78.57142857142857
004,Westbound Dundas St @ N Garden Dr,29,6.330459770114943,5.540372670807454,0.7900870993074891,44.827586206896555,27.586206896551722
004,Westbound Dundas St @ N Templeton Dr,29,6.271264367816092,5.506172839506172,0.7650915283099191,44.827586206896555,27.586206896551722
004,Westbound Dundas St @ Wall St,29,6.210344827586207,5.506172839506172,0.704171988080034,51.724137931034484,27.586206896551722
004,Westbound E Pender St @ Main St,39,4.3217948717948715,5.371290322580645,-1.0494954507857734,66.66666666666666,12.82051282051282
004,Westbound Eton St @ N Renfrew St,22,18.227272727272727,3.047457627118644,15.179815100154084,0.0,100.0
004,Westbound McGill St @ N Kaslo St,23,8.642028985507247,5.506172839506172,3.1358561460010734,30.434782608695656,39.130434782608695
004,Westbound McGill St @ N Penticton St,27,7.166666666666667,5.506172839506172,1.6604938271604939,37.03703703703704,29.629629629629626
004,Westbound Powell St @ Clark Dr,34,5.08235294117647,5.506172839506172,-0.42381989832970224,61.76470588235294,17.647058823529413
004,Westbound Powell St @ Commercial Dr,30,5.911666666666667,5.506172839506172,0.4054938271604938,53.333333333333336,26.666666666666668
004,Westbound Powell St @ Glen Dr,36,4.523148148148148,5.506172839506172,-0.9830246913580247,63.888888888888886,16.666666666666664
004,Westbound Powell St @ Gore Ave,43,4.151550387596899,5.506172839506172,-1.3546224519092736,60.46511627906976,11.627906976744185
004,Westbound Powell St @ Hawks Ave,41,4.319918699186992,5.506172839506172,-1.1862541403191809,58.536585365853654,12.195121951219512
004,Westbound Powell St @ Heatley Ave,41,4.290650406504065,5.540372670807454,-1.2497222643033883,58.536585365853654,12.195121951219512
004,Westbound Powell St @ Jackson Ave,45,4.0307407407407405,5.506172839506172,-1.4754320987654321,60.0,11.11111111111111
004,Westbound Powell St @ Victoria Dr,30,6.05,5.506172839506172,0.5438271604938272,53.333333333333336,26.666666666666668
004,Westbound University Blvd @ 5100 Block,15,11.874444444444444,5.590828924162257,6.283615520282187,0.0,86.66666666666667
004,Westbound University Blvd @ 5300 Block,15,11.616666666666667,5.591269841269841,6.025396825396825,0.0,80.0
004,Westbound University Blvd @ Acadia Rd,15,11.486666666666666,5.591622574955908,5.8950440917107585,0.0,80.0
004,Westbound University Blvd @ Allison Rd,27,9.92283950617284,5.591887125220459,4.330952380952381,22.22222222222222,62.96296296296296
004,Westbound University Blvd @ Blanca St,15,12.645555555555555,5.58994708994709,7.055608465608466,0.0,86.66666666666667
004,Westbound W 4th Ave @ 4100 Block,26,16.879487179487178,5.467495854063018,11.411991325424161,0.0,96.15384615384616
004,Westbound W 4th Ave @ Alma St,26,17.662179487179486,5.7539267015706805,11.908252785608807,0.0,96.15384615384616
004,Westbound W 4th Ave @ Balaclava St,26,16.01794871794872,5.607142857142857,10.41080586080586,0.0,88.46153846153845
004,Westbound W 4th Ave @ Balsam St,26,16.132051282051282,5.5786802030456855,10.553371079005597,0.0,92.3076923076923
004,Westbound W 4th Ave @ Blenheim St,26,15.783974358974358,5.5786802030456855,10.205294155928673,0.0,88.46153846153845
004,Westbound W 4th Ave @ Burrard St,25,16.372666666666667,5.5786802030456855,10.793986463620982,0.0,96.0
004,Westbound W 4th Ave @ Collingwood St,26,15.553205128205128,5.5786802030456855,9.974524925159443,0.0,84.61538461538461
004,Westbound W 4th Ave @ Fir St,25,16.797333333333334,5.5786802030456855,11.218653130287649,0.0,100.0
004,Westbound W 4th Ave @ Macdonald St,26,16.171794871794873,5.5786802030456855,10.593114668749186,0.0,88.46153846153845
004,Westbound W 4th Ave @ Maple St,25,16.436666666666667,5.5786802030456855,10.857986463620982,0.0,96.0
004,Westbound W 4th Ave @ NW Marine Dr,26,16.780128205128204,5.467495854063018,11.312632351065186,0.0,92.3076923076923
004,Westbound W 4th Ave @ Sasamat St,26,16.51474358974359,5.467247097844113,11.047496491899476,0.0,88.46153846153845
004,Westbound W 4th Ave @ Trafalgar St,26,16.226923076923075,5.5786802030456855,10.648242873877392,0.0,92.3076923076923
004,Westbound W 4th Ave @ Trimble St,26,16.588461538461537,5.467330016583748,11.12113152187779,0.0,88.46153846153845
004,Westbound W 4th Ave @ Wallace St,26,17.4474358974359,5.4675787728026535,11.979857124633243,0.0,100.0
004,Westbound W 4th Ave @ Yew St,25,16.02466666666667,5.5786802030456855,10.445986463620981,0.0,92.0
